Player Name,Team,League Name,Source League ID,Age,AB,PA,Estimated BIP,Estimated FB,wRC+,LD% Weighted+,HR/FB% Weighted+,BB/K Weighted+,FB Quality+ K=100,LD + HR/FB Weighted+,LD + HR/FB + BB/K Weighted+
Abel Bastidas,DET,Florida State League,10,21,113,130,83.0,28.012500000000003,65.94549821533603,98.22668568213274,78.11737135045405,90.19392470024331,78.11737135045405,88.1720285162934,88.84599391094336
Adonys Guzman,PIT,Florida State League,10,21,5,5,4.0,0.8,271.33468699009785,99.43897991137074,109.03655800111693,100.0,100.0,104.23776895624383,102.82517930416255
Antonio Jimenez,NYM,Florida State League,10,21,95,110,82.0,25.99999994,82.94966981959737,85.44986833738744,79.36507940287225,108.47672702768654,79.36507940287225,82.40747387012985,91.09722492264875
Anyelo Encarnacion,STL,Florida State League,10,21,243,297,147.0,35.756756721,105.56682307706956,107.46190319986582,118.97151256103209,96.58436380973805,103.32515418759337,113.21670788044895,107.672593190212
Brent Iredale,PIT,Florida State League,10,21,56,74,35.0,13.787878755,130.82301561031855,94.20519667269187,110.97268735196839,107.15318049550923,97.89055941529726,102.58894201233014,104.1103548400565
Cameron Nickens,STL,Florida State League,10,21,39,42,25.0,5.208333325,28.45854266853309,101.35336942390975,95.04950495802372,90.91382221313044,100.0,98.20143719096674,95.77223219835464
Chase Heath,STL,Florida State League,10,21,45,58,30.0,13.125,164.10593849905698,92.32214141147338,119.19186949835174,114.48516426985833,117.14504519814335,105.75700545491256,108.66639172656114
Clayton Campbell,DET,Florida State League,10,21,60,76,41.0,14.999999978000002,60.02226650621208,92.1239128637978,86.95652175576559,107.15318049550923,86.95652175576559,89.5402173097817,95.41120503835754
Cristian Santana,DET,Florida State League,10,21,302,394,193.0,111.637254796,121.40000480960138,94.80452811324258,130.30447166276554,122.60108608572176,98.84242151763692,112.55449988800406,115.90336195390996
David Beckles,TOR,Florida State League,10,21,65,74,43.0,15.05,84.21516523882069,98.82431457011565,98.49197543035443,94.21494657745508,97.72272373040853,98.65814500023504,97.17707885930838
Drew Faurot,MIA,Florida State League,10,21,88,97,70.0,7.20588232,143.64279069841726,115.71658968009471,93.27846367749572,94.39098355787894,93.27846367749572,104.49752667879523,101.12867897182313
Dylan Palmer,PIT,Florida State League,10,21,10,13,9.0,1.125,179.86930336910194,96.15092488108229,98.8875154511743,116.32769408395401,98.8875154511743,97.51922016612829,103.78871147207019
Eddy Rodriguez,PIT,Florida State League,10,21,312,366,197.0,68.94999999999999,82.59493042369903,100.23934259123918,131.40143274332402,84.03447950218045,126.60161598412901,115.82038766728161,105.22508494558122
Edward Duran,TOR,Florida State League,10,21,253,291,189.0,56.386740249000006,130.69046486910037,97.86738788880281,105.29509480540133,87.5114923835008,113.57586218830193,101.58124134710206,96.89132502590165
Emilio Barreras,MIA,Florida State League,10,21,58,69,40.0,8.4210526,62.27617956075077,126.01613235545248,92.23300973560185,97.3255134474222,92.23300973560185,109.12457104552718,105.19155184615886
Eric Snow,TOR,Florida State League,10,21,93,104,85.0,16.34615382,77.36722441725081,116.94512814027271,85.95041324246158,102.160001338632,85.95041324246158,101.44777069136714,101.6851809071221
Hans Montero,NYY,Florida State League,10,21,290,334,170.0,65.99999998,122.07426486938886,105.0514728533222,134.8558014351716,73.86044074095119,121.8113004425162,119.9536371442469,104.58923834314832
Isaac Pena,MIN,Florida State League,10,21,17,20,9.0,1.125,24.398247458039183,100.55873049610953,98.8875154511743,96.58752309460681,100.0,99.72312297364192,98.67792301396355
Jack Goodman,DET,Florida State League,10,21,42,52,33.0,10.3125,178.05346936692973,111.61312547405657,102.23059721491337,114.0497033710716,102.23306049969717,106.92186134448497,109.29780868668051
Jack Gurevitch,STL,Florida State League,10,21,83,99,50.0,15.625,71.16890026368424,99.28986985829158,97.64510176355559,90.19392470024331,119.96945418831369,98.46748581092359,95.7096321073635
Jackson Lovich,NYY,Florida State League,10,21,22,26,19.0,3.999999985,350.56984790672567,119.92162925158271,96.15384616771449,108.70878638953117,96.15384616771449,108.03773770964861,108.26142060294279
Jackson Strong,DET,Florida State League,10,21,267,318,178.0,73.351648336,132.63091588722006,111.09375736069177,92.62629487322619,87.94445303872614,101.37060679045054,101.86002611695898,97.22150175754803
Jake McCutcheon,MIA,Florida State League,10,21,10,12,6.0,1.999999998,-26.318516403354113,94.33962264150944,98.03921568819685,99.28792496398871,98.03921568819685,96.18941916485315,97.22225443123166
Jalin Flores,STL,Florida State League,10,21,94,105,59.0,20.65,79.35403210494961,97.2285834334273,103.07439480525179,85.15719092595546,97.02039589588676,100.15148911933954,95.15338972154484
Jaxson West,TOR,Florida State League,10,21,50,61,43.0,8.6,62.70898521513448,102.0347861967874,92.08103130755065,126.65656543349283,92.08103130755065,97.05790875216903,106.92412764594364
Jesus Hernandez,MIA,Florida State League,10,21,146,168,101.0,47.067961117,120.09516154875776,101.83766377979744,92.77117186708809,92.07920405826039,94.42848699657463,97.30441782344276,95.5626799017153
Johnfrank Salazar,STL,Florida State League,10,21,83,99,69.0,14.785714266,119.6962942480396,104.00825834279306,97.75529986658654,118.77015494793054,90.310467308334,100.8817791046898,106.8445710524367
Josh Hogue,MIA,Florida State League,10,21,10,11,9.0,1.999999998,97.80357911288644,99.57921812937849,98.03921568819685,101.46745128224055,100.0,98.80921690878768,99.69529503327196
Josh Tate,PIT,Florida State League,10,21,63,70,52.0,21.41176466,71.61729305256662,100.16641507708283,82.36434111639738,93.28673310112441,82.36434111639738,91.26537809674011,91.93916309820155
Josue Gonzalez,NYY,Florida State League,10,21,216,265,157.0,70.903225771,75.6467020328226,74.25734077457442,87.87635936812862,103.84947675550153,82.69967210438348,81.06685007135152,88.6610589660682
Juan Matheus,NYY,Florida State League,10,21,336,394,267.0,100.125,109.09113822579248,100.06832811883392,62.87897716201787,107.36931642006537,63.7425872427191,81.4736526404259,90.10554056697238
Kehden Hettiger,PHI,Florida State League,10,21,25,32,16.0,12.0,22.478715577507696,89.88851196963961,89.28571428571429,100.67641506711185,89.28571428571429,89.58711312767696,93.28354710748859
Kevin Villavicencio,NYM,Florida State League,10,21,278,318,234.0,86.103895878,72.3462182558947,90.81690032649345,73.9590977890696,101.1070206511815,69.36567917041617,82.38799905778153,88.62767292224818
Khadim Diaw,MIN,Florida State League,10,21,9,12,5.0,1.6666666650000002,241.03018010932135,105.40636639233797,108.51316645179634,98.39538481274703,100.0,106.95976642206716,104.10497255229377
Kien Vu,CIN,Florida State League,10,21,77,91,48.0,18.24,148.20121088322628,103.5797365419451,124.79912217036946,90.59732677929732,161.01821836923148,114.18942935615728,106.32539516387062
Luis Pino,STL,Florida State League,10,21,345,413,209.0,89.712264147,95.7842733656635,96.40170594574705,110.63970870423358,82.66275048966382,102.92661539040337,103.52070732499033,96.56805504654817
Luis Reyes,CIN,Florida State League,10,21,167,193,135.0,61.36363629,58.004080179449815,92.73567462449793,77.6724741881422,88.62937637181916,69.82382265146212,85.20407440632007,86.3458417281531
Malvin Valdez,CIN,Florida State League,10,21,220,261,153.0,39.283783668,72.92800664101946,98.85708118274513,90.18208615004797,93.74161186942848,83.44294970037285,94.51958366639656,94.26025973407387
Manuel Beltre,TOR,Florida State League,10,21,376,431,301.0,97.928081965,88.73489758753145,108.37284832612703,82.77709942663881,100.66718189484064,71.65963025962697,95.57497387638293,97.27237654920218
Marek Houston,MIN,Florida State League,10,21,54,59,41.0,13.999999974,149.65364467609527,104.23929969525946,87.7192982656202,95.00365148988534,87.7192982656202,95.97929898043984,95.654083150255
Mason Neville,CIN,Florida State League,10,21,77,90,47.0,19.583333302,112.98647170697144,107.85293948077424,93.76559173005134,85.93142984837246,89.42029676213726,100.80926560541279,95.84998701973268
Matthew Miura,STL,Florida State League,10,21,76,91,62.0,6.09836061,81.02048181646674,93.88161670308743,106.11767467825517,122.25529234711092,108.49380610336809,99.9996456906713,107.41819457615118
Michael Dattalo,STL,Florida State League,10,21,58,65,47.0,7.311111085,97.99513732700798,104.43930559327845,93.18699525978354,95.24932879340402,93.18699525978354,98.813150426531,97.62520988215533
Miguel Briceno,MIN,Florida State League,10,21,168,192,138.0,33.733333272,65.0374220718178,102.5479266602422,93.71083071799377,98.43530686974475,92.63261973379186,98.12937868911798,98.2313547493269
Nick Dumesnil,DET,Florida State League,10,21,59,79,45.0,8.181818145,110.16483864782349,108.12451753532656,92.43697482137561,126.57616581939982,92.43697482137561,100.28074617835108,109.04588605870066
Rayne Doncon,MIN,Florida State League,10,21,59,66,47.0,14.999999992,99.98546081032072,111.60551580786657,97.72701126848605,101.71790596277178,90.99631454771867,104.66626353817631,103.68347767970813
Richie Bonomolo Jr.,NYY,Florida State League,10,21,60,71,42.0,18.9,62.27952372030844,89.36989117896218,84.10428931875526,97.3255134474222,84.10428931875526,86.73709024885872,90.26656464837988
Robert Phelps,PHI,Florida State League,10,21,39,53,32.0,8.258064512,113.65269748367004,92.45620281293264,92.37187127885089,127.04333718190034,100.0,92.41403704589177,103.95713709122795
Romtres Cabrera,STL,Florida State League,10,21,30,36,17.0,6.9999999850000005,56.483432892026705,96.42053131390013,93.45794393833522,94.00348227038143,93.45794393833522,94.93923762611767,94.62731917420558
Ryan Daniels,MIN,Florida State League,10,21,9,9,5.0,3.0,-100.0,95.23809523809524,97.0873786407767,96.15384615384616,100.0,96.16273693943597,96.15977334423935
Sammy Hernandez,STL,Florida State League,10,21,293,360,227.0,83.367256599,101.22932499059628,102.72978168849382,68.10470914248087,110.63123817668036,61.80307504639278,85.41724541548734,93.82190966921836
Santiago Gomez,NYY,Florida State League,10,21,47,58,31.0,14.53125,72.33158225051653,101.60131496722146,97.7890300595893,95.60428987727498,92.55183677625459,99.69517251340537,98.33154496802858
Shai Robinson,MIN,Florida State League,10,21,13,17,7.0,2.9999999959999997,39.75420072381099,93.45794392523365,97.08737864454709,101.50545547844048,97.08737864454709,95.27266128489038,97.35025934940707
Tucker Toman,TOR,Florida State League,10,21,323,371,229.0,72.91031385000001,106.14232960927832,109.0423144607835,101.96958070097517,82.26843968996889,97.01259918487354,105.50594758087934,97.76011161724252
Victor Ortega,MIA,Florida State League,10,21,212,256,161.0,54.350318337,105.6419070428875,107.1106187017976,73.01677922973312,112.56561223651823,82.23707479702898,90.06369896576535,97.56433672268298
Wilfredo Lara,MIA,Florida State League,10,21,15,19,14.0,3.99999999,75.17018919105118,98.95791371689751,96.15384616309171,102.87846213054877,96.15384616309171,97.55587993999461,99.33007400351266
Will Cresswell,TOR,Florida State League,10,21,25,27,16.0,4.0,46.90760452782967,97.25174280547056,96.15384615384616,92.67515167064917,96.15384615384616,96.70279447965837,95.36024687665531
Will Vierling,PHI,Florida State League,10,21,47,56,33.0,11.647058808,82.02980361723878,93.88751499467864,100.33561854679313,99.02410394563944,102.4918978570655,97.11156677073589,97.74907916237039
Willy Fanas,NYM,Florida State League,10,21,128,147,75.0,21.5753424,54.03653957357422,87.22979633072117,92.72061657068876,77.29174053288043,104.23909770583744,89.97520645070497,85.74738447809678
Won-Bin Cho,STL,Florida State League,10,21,16,17,8.0,1.0,139.386004692583,96.54692026368699,111.27332978357163,94.44275148565363,100.0,103.9101250236293,100.75433384430409
Yeuni Munoz,TOR,Florida State League,10,21,98,112,59.0,18.730158703,142.0441243341312,88.04729540212381,142.8431327126267,88.69667885327164,142.85560301698484,115.44521405737525,106.52903565600737
Yhoangel Aponte,TOR,Florida State League,10,21,254,281,164.0,55.976047859999994,76.9817947185022,95.06908588172443,126.49921198160418,68.94370648322226,103.63245613386114,110.7841489316643,96.83733478218362
Yohairo Cuevas,NYM,Florida State League,10,21,198,257,147.0,45.99999999,138.04790816874046,111.37555825229066,85.46036004831024,137.42000769713403,81.50411186034297,98.41795915030045,111.41864199924498
Yorman Licourt,TOR,Florida State League,10,21,41,45,18.0,5.999999994,43.0285459421643,102.84183844416977,106.02458776022499,85.92473362229578,100.0,104.43321310219739,98.26371994223018
Zach MacDonald,DET,Florida State League,10,21,154,188,84.0,26.372092992,74.96886889272211,106.48977458954286,117.42470730047036,81.65186534854043,108.67823457482056,111.95724094500662,101.85544907951788
Alex Birge,STL,Florida State League,10,22,6,9,3.0,0.0,119.14027958804849,101.23366396166143,100.0,100.78857191727835,100.0,100.61683198083071,100.67407862631326
Alexis Hernandez,TOR,Florida State League,10,22,172,204,120.0,38.97435888,118.58443958814004,99.21127948939487,117.66074921914623,98.61595735067283,106.69893178815944,108.43601435427055,105.16266201973798
Andrew Patrick,PIT,Florida State League,10,22,51,62,28.0,9.999999996,42.395072929960534,94.80731980904606,90.90909091239669,89.88606185004187,90.90909091239669,92.85820536072137,91.86749085716154
Angel Del Rosario,MIN,Florida State League,10,22,188,214,135.0,44.999999955,85.23137901290823,98.31150616573638,86.43801985542211,83.11333541033775,81.78141169410827,92.37476301057924,89.28762047716542
Austin Smith,TOR,Florida State League,10,22,81,99,67.0,26.393939331,128.24756464837884,101.41682450076634,99.0138148303405,114.48516426985833,88.52514626845546,100.21531966555341,104.97193453365504
Avery Owusu-Asiedu,PHI,Florida State League,10,22,179,218,125.0,41.338582625,122.31529104923256,107.96277858604516,113.87904969670632,100.39163544694627,111.01248208333026,110.92091414137573,107.41115457656592
Beau Ankeney,DET,Florida State League,10,22,15,20,9.0,1.999999998,140.3725020145621,111.33336642436365,98.03921568819685,98.9612850392129,100.0,104.68629105628025,102.7779557172578
Billy Amick,MIN,Florida State League,10,22,15,16,9.0,2.25,100.94939513688232,104.96653611113678,97.79951100244499,95.36429923327083,100.0,101.38302355679087,99.37678211561752
Braylon Bishop,PIT,Florida State League,10,22,267,316,169.0,53.634730461,74.31356248910913,96.61982453112051,89.56516319099919,80.47441931803598,88.68015486153283,93.09249386105985,88.88646901338522
Brock Tibbitts,TOR,Florida State League,10,22,143,176,94.0,32.344085974,94.1020878198548,100.49747014978223,94.47984936674193,88.93010002894214,85.65301803494118,97.48865975826209,94.63580651515544
Bryce Martin-Grudzielanek,NYY,Florida State League,10,22,77,85,62.0,16.81355928,92.83633156589954,97.74181994496658,96.74892500764348,93.79041087707141,121.26984460125405,97.24537247630502,96.09371860989381
Cade McGee,STL,Florida State League,10,22,276,335,197.0,82.32835805900001,103.65289353591464,101.31747362389808,114.7688545313457,103.20069739169229,95.12275877614516,108.0431640776219,106.42900851564536
Cam Clayton,MIA,Florida State League,10,22,223,267,174.0,67.779069642,114.94969250791512,99.56690326285313,89.47501500597272,114.21152700999396,77.01006015197123,94.52095913441292,101.0844817596066
Camden Janik,PIT,Florida State League,10,22,124,150,100.0,21.875,108.70308263287592,107.83204211857768,82.05128205128204,114.76587804681176,82.05128205128204,94.94166208492986,101.54973407222383
Canon Reeder,PIT,Florida State League,10,22,8,9,6.0,1.999999998,191.9297653342684,98.36856025254647,98.03921568819685,99.63359245719808,98.03921568819685,98.20388797037165,98.68045613264712
Carter Mathison,PHI,Florida State League,10,22,225,269,128.0,52.363636352,85.26989616481129,96.53356396205191,120.81300947904887,77.43150734653025,115.30551943255773,108.6732867205504,98.25936026254368
Chase Meggers,NYM,Florida State League,10,22,58,68,39.0,11.289473676,109.89801798509382,103.47525199548248,89.85575786900804,92.65701035996524,89.85575786900804,96.66550493224526,95.32934007481857
