Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Saul Aguero,PIT,DSL,18,22.0,.302,0.88,19.6%,37.5%,42.9%,33.3%,16.7%,59.6%,21.1%,19.3%,16.3%,142,219,361,sa3077703
Raymond Cruz,CIN,DSL,18,15.2,.282,1.58,11.4%,54.3%,34.3%,50.0%,0.0%,61.1%,16.7%,22.2%,13.4%,96,143,239,sa3077704
Mario Sosa,CHW,DSL,19,13.0,.333,1.29,11.1%,50.0%,38.9%,14.3%,0.0%,42.9%,19.0%,38.1%,16.7%,100,128,228,sa3077709
Hamley Eusebio,ARI,DSL,17,12.0,.421,1.75,15.4%,53.8%,30.8%,25.0%,8.3%,51.3%,15.4%,33.3%,11.0%,113,133,246,sa3077710
Luis Vasquez,CIN,DSL,18,16.0,.220,1.80,10.6%,57.4%,31.9%,20.0%,6.7%,66.0%,14.0%,20.0%,9.3%,131,160,291,sa3077711
Kelvin Silva,SFG,DSL,20,10.1,.280,1.56,11.5%,53.8%,34.6%,33.3%,11.1%,48.1%,25.9%,25.9%,12.8%,86,125,211,sa3077712
Anderson Aguilar,HOU,DSL,20,5.2,.435,1.40,33.3%,38.9%,27.8%,20.0%,0.0%,44.4%,11.1%,44.4%,5.7%,41,47,88,sa3077717
Pedro Meza,BOS,DSL,17,19.2,.241,0.67,25.5%,29.8%,44.7%,33.3%,4.8%,49.0%,26.5%,24.5%,14.7%,106,139,245,sa3077719
Juan Verdus,BOS,DSL,17,17.1,.340,2.80,17.4%,60.9%,21.7%,30.0%,0.0%,44.7%,10.6%,44.7%,9.9%,160,163,323,sa3077720
Breidy Adames,NYY,DSL,19,13.0,.316,1.00,10.5%,44.7%,44.7%,35.3%,17.6%,65.9%,19.5%,14.6%,14.3%,99,124,223,sa3077721
Michael Castillo,ATL,DSL,18,4.0,.450,2.67,26.7%,53.3%,20.0%,33.3%,0.0%,50.0%,18.8%,31.3%,5.7%,82,59,141,sa3077722
Arthur De La Cruz,MIN,DSL,18,9.0,.400,1.22,23.1%,42.3%,34.6%,33.3%,0.0%,56.7%,10.0%,33.3%,11.9%,85,109,194,sa3077733
Carlos Guerrero,MIA,DSL,19,15.0,.311,1.18,15.9%,45.5%,38.6%,23.5%,0.0%,55.6%,22.2%,22.2%,10.7%,81,134,215,sa3077734
Leuris Paulino,PIT,DSL,18,7.1,.536,3.75,29.6%,55.6%,14.8%,0.0%,0.0%,39.3%,21.4%,39.3%,8.1%,78,83,161,sa3077735
Yancarlos Vasquez,MIL,DSL,18,14.2,.189,1.14,21.1%,42.1%,36.8%,21.4%,7.1%,68.4%,13.2%,18.4%,12.7%,137,122,259,sa3077740
Derek Garcia,PIT,DSL,17,7.1,.440,2.75,37.5%,45.8%,16.7%,50.0%,0.0%,36.0%,20.0%,44.0%,10.0%,114,97,211,sa3077741
Leonardo Larez,PHI,DSL,17,9.0,.344,1.70,12.9%,54.8%,32.3%,10.0%,10.0%,51.5%,27.3%,21.2%,8.6%,43,85,128,sa3077742
Ernesto Mejia,KCR,DSL,17,12.1,.310,0.87,30.0%,32.5%,37.5%,20.0%,6.7%,46.5%,32.6%,20.9%,11.2%,66,95,161,sa3077743
Joan Sinvil,CIN,DSL,17,5.2,.526,1.33,30.0%,40.0%,30.0%,16.7%,16.7%,50.0%,20.0%,30.0%,9.7%,93,82,175,sa3077744
Jose Perez,SDP,DSL,21,16.1,.340,0.90,22.4%,36.7%,40.8%,15.0%,10.0%,40.4%,17.3%,42.3%,9.3%,101,178,279,sa3077745
Cesar Morales,NYM,DSL,19,19.1,.325,1.46,22.0%,46.3%,31.7%,23.1%,7.7%,50.0%,26.2%,23.8%,22.4%,89,157,246,sa3077746
Dariel Chalas,NYY,DSL,17,10.0,.360,2.60,18.2%,59.1%,22.7%,40.0%,40.0%,56.5%,21.7%,21.7%,10.0%,94,96,190,sa3077763
Luis Lora,KCR,DSL,20,10.1,.323,1.89,18.8%,53.1%,28.1%,33.3%,11.1%,43.8%,9.4%,46.9%,8.9%,113,133,246,sa3077770
Maximiliano Villanueva,HOU,DSL,18,7.1,.154,0.38,15.4%,23.1%,61.5%,37.5%,0.0%,38.5%,38.5%,23.1%,16.8%,68,69,137,sa3077771
Edwing Fernandez,CLE,DSL,17,19.0,.290,1.39,20.4%,46.3%,33.3%,5.6%,11.1%,62.1%,19.0%,19.0%,8.3%,110,143,253,sa3077772
Eithan Mendez,TEX,DSL,17,17.2,.340,1.26,12.2%,49.0%,38.8%,15.8%,5.3%,54.9%,23.5%,21.6%,9.6%,186,178,364,sa3077773
Noel Cepeda,MIL,DSL,18,3.2,.357,0.10,21.4%,7.1%,71.4%,30.0%,10.0%,26.7%,46.7%,26.7%,6.5%,62,61,123,sa3077774
Erick Rosso,CHW,DSL,21,11.1,.308,1.63,16.0%,52.0%,32.0%,50.0%,12.5%,61.5%,11.5%,26.9%,13.1%,99,122,221,sa3077776
Breimy Gueson,DET,DSL,21,7.1,.417,1.00,12.0%,44.0%,44.0%,18.2%,9.1%,32.0%,28.0%,40.0%,9.8%,99,94,193,sa3077787
Efrailin Caminero,ATL,DSL,17,0.2,.333,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,6.5%,19,12,31,sa3077788
Darling VIllalona,BAL,DSL,19,12.0,.222,1.44,15.4%,50.0%,34.6%,44.4%,0.0%,33.3%,25.9%,40.7%,10.0%,72,98,170,sa3077789
Angel Gamarra,SDP,DSL,18,21.1,.259,1.00,13.5%,43.2%,43.2%,25.0%,6.3%,35.1%,21.6%,43.2%,12.7%,155,152,307,sa3077790
Yos Magallanes,LAD,DSL,18,17.2,.339,0.70,35.8%,26.4%,37.7%,35.0%,5.0%,43.1%,25.9%,31.0%,10.4%,79,151,230,sa3077794
Jesus Rondon,SEA,DSL,18,1.0,.000,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,7.7%,19,7,26,sa3077795
Ronieel Cabreja,HOU,DSL,18,12.1,.316,1.13,8.6%,48.6%,42.9%,26.7%,0.0%,45.9%,16.2%,37.8%,12.5%,67,109,176,sa3077796
Leonardo Vargas,SFG,DSL,17,1.0,.000,0.50,0.0%,33.3%,66.7%,50.0%,0.0%,33.3%,66.7%,0.0%,0.0%,6,6,12,sa3077806
Edward Bonifacio,SDP,DSL,17,9.0,.459,3.50,25.0%,58.3%,16.7%,16.7%,0.0%,48.6%,24.3%,27.0%,7.3%,134,111,245,sa3077810
Arturo Cambero,PIT,DSL,19,13.0,.349,0.82,24.4%,34.1%,41.5%,11.8%,5.9%,50.0%,22.7%,27.3%,11.6%,114,101,215,sa3077811
Guillermo Regalado,MIA,DSL,20,13.0,.355,1.00,27.3%,36.4%,36.4%,8.3%,16.7%,50.0%,29.4%,20.6%,13.5%,124,113,237,sa3077813
Lizdawin Paulino,MIA,DSL,18,16.0,.340,0.52,13.0%,29.6%,57.4%,32.3%,9.7%,39.3%,30.4%,30.4%,12.1%,139,175,314,sa3077814
Jairo Bautista,HOU,DSL,17,11.0,.226,0.53,12.1%,30.3%,57.6%,31.6%,15.8%,51.4%,17.1%,31.4%,8.6%,126,106,232,sa3077815
Mario Vasquez,SEA,DSL,19,11.1,.359,1.18,5.1%,51.3%,43.6%,17.6%,5.9%,47.5%,25.0%,27.5%,6.5%,79,120,199,sa3077816
Wisarly Reinoso,MIN,DSL,19,7.1,.516,1.40,27.3%,42.4%,30.3%,10.0%,20.0%,52.9%,17.6%,29.4%,9.4%,73,87,160,sa3077817
Alexis Gallego,SFG,DSL,17,8.0,.350,1.13,15.0%,45.0%,40.0%,25.0%,0.0%,45.0%,30.0%,25.0%,18.3%,71,82,153,sa3077821
