Source League ID,League Name,League Level,Age,Players,Total G,Total IP,Total TBF,FGPts_per_game,K_BB_pct,Weak_Contact,xFIP,BB_pct,Average Age
10,Florida State League,A,19,41.0,325.0,1005.6666666666667,4387.0,15.941538461538462,0.10556393932527923,0.7345174883742176,4.643382979378003,0.13200807569681589,19
10,Florida State League,A,20,85.0,870.0,2577.3333333333335,11518.0,14.889367816091953,0.11046310126584478,0.7267523334457011,4.6055511599055015,0.12214534710003487,20
10,Florida State League,A,21,134.0,1423.0,3218.666666666666,14121.0,12.595924104005622,0.11660711048013597,0.7339709486498089,4.571117832575905,0.11990277853102126,21
10,Florida State League,A,22,205.0,2488.0,5851.333333333334,25925.0,12.893388263665594,0.1175140597222758,0.7351516597929857,4.539994028050327,0.12333568131207184,22
10,Florida State League,A,23,161.0,2036.0,3734.0,16654.0,10.62463163064833,0.11393851344241622,0.7426946865868688,4.604670202547735,0.12694621223741526,23
10,Florida State League,A,24,91.0,826.0,1569.0,6904.0,11.051452784503631,0.12387615820683662,0.7268097858945313,4.526655502401873,0.11867026794583391,24
10,Florida State League,A,25,63.0,437.0,622.6666666666666,2778.0,9.459382151029748,0.1448063351475882,0.7336900469059818,4.434097394536883,0.12636264168679245,25
10,Florida State League,A,26,33.0,123.0,178.66666666666666,774.0,9.451219512195122,0.1472932804521964,0.7548552976286724,4.337526731858896,0.13556325307228914,26
10,Florida State League,A,27,19.0,74.0,111.66666666666666,495.0,9.33108108108108,0.14360808119191917,0.7034599948898991,4.464673507252385,0.12073825494407162,27
10,Florida State League,A,28,14.0,39.0,48.33333333333333,200.0,6.634615384615385,0.17497499944999997,0.8241089521665909,3.9949135310434394,0.09149673326797386,28
10,Florida State League,A,29,10.0,25.0,39.66666666666667,152.0,11.52,0.21707894480263157,0.7492180039289473,3.340828204937324,0.08963433014925375,29
10,Florida State League,A,30,7.0,18.0,18.666666666666668,76.0,7.222222222222222,0.31568421,0.7350454734736842,2.5666341115927875,0.08847058823529412,30
10,Florida State League,A,31,6.0,9.0,10.666666666666666,50.0,3.9722222222222223,0.14001999919999997,0.69745999992,4.184840971667712,0.10526315736842105,31
10,Florida State League,A,32,5.0,10.0,22.333333333333332,98.0,11.825,0.163265311122449,0.7664624928521788,3.678308995801382,0.07618478010869566,32
10,Florida State League,A,33,4.0,7.0,9.0,35.0,8.178571428571429,0.3140000005714286,0.6325714285714286,1.8474964792429813,0.067,33
10,Florida State League,A,34,6.0,12.0,12.333333333333332,53.0,6.5,0.3020377358490566,0.4986394557142858,1.2382367964423433,0.09081818181818181,34
10,Florida State League,A,35,6.0,9.0,12.666666666666666,46.0,9.61111111111111,0.19571739130434782,0.7832608695652175,3.5911556592194938,0.174,35
10,Florida State League,A,36,2.0,2.0,6.0,25.0,23.625,0.28,0.9112,3.046,0.08,36
10,Florida State League,A,37,1.0,3.0,3.0,12.0,8.75,0.5,0.666666666,0.2495621214310333,,37
10,Florida State League,A,38,1.0,1.0,1.0,3.0,12.0,0.33299999999999996,,,,38
11,Midwest League,A+,18,1.0,5.0,24.666666666666668,95.0,32.05,0.273,0.714,4.22,0.053,18
11,Midwest League,A+,19,10.0,122.0,488.66666666666663,2070.0,20.790983606557376,0.16884975609178743,0.7334947653264895,4.123629974228157,0.08440531571497585,19
11,Midwest League,A+,20,28.0,304.0,1102.6666666666667,4858.0,18.67763157894737,0.13422643005557844,0.7503750552926511,4.517140397778615,0.11678996300908714,20
11,Midwest League,A+,21,73.0,849.0,2411.0,10759.0,14.734393404004711,0.1046372340143136,0.7470481408179339,4.887992118578353,0.13113009020780916,21
11,Midwest League,A+,22,132.0,1783.0,4702.333333333334,20613.0,14.03687605159843,0.11369999538349586,0.7467315506171079,4.5892585643193575,0.12091173051016435,22
11,Midwest League,A+,23,168.0,2501.0,5786.666666666666,25733.0,12.32297081167533,0.10238102761395872,0.7523615087407766,4.805923717619603,0.12181951970737022,23
11,Midwest League,A+,24,140.0,2297.0,4390.0,19496.0,10.678058336961254,0.1053477125435987,0.7435616703844082,4.819555124571373,0.12326309024613329,24
11,Midwest League,A+,25,93.0,1400.0,2587.0,11250.0,10.885892857142856,0.1302286223866667,0.7466945757547935,4.3346331204042565,0.10290006278358808,25
11,Midwest League,A+,26,49.0,555.0,835.6666666666666,3753.0,8.422522522522522,0.10261310884092727,0.7452746650846153,4.775664580933356,0.1225525671855474,26
11,Midwest League,A+,27,25.0,315.0,569.6666666666667,2497.0,10.842063492063492,0.1322531018181818,0.7302284988157126,4.550236656629943,0.10922048318875505,27
11,Midwest League,A+,28,3.0,5.0,10.0,38.0,15.65,0.26326315894736846,0.881921052768421,3.228825258241411,0.25,28
11,Midwest League,A+,29,8.0,23.0,37.33333333333333,166.0,9.097826086956522,0.1625542176506024,0.7267877265591848,4.064799386856381,0.08809599984000001,29
11,Midwest League,A+,30,3.0,3.0,10.333333333333334,42.0,13.666666666666666,0.1668571407142857,0.7259212090714285,4.56054705110689,,30
11,Midwest League,A+,31,2.0,12.0,15.0,58.0,10.1875,0.2068965544827586,0.884381337862069,2.7783723436762378,0.08620689586206896,31
11,Midwest League,A+,32,4.0,11.0,28.333333333333332,106.0,14.886363636363637,0.17929245226415094,0.7728890381132075,3.447545896912609,0.06061616262626263,32
11,Midwest League,A+,33,1.0,1.0,5.333333333333333,21.0,34.5,0.23800000000000004,0.6160000000000001,3.8500000000000005,0.048,33
11,Midwest League,A+,34,2.0,15.0,20.0,92.0,5.516666666666667,-0.04345652434782609,0.835684550673913,6.06855326875275,0.23076923,34
11,Midwest League,A+,35,2.0,3.0,6.0,22.0,18.666666666666668,0.45454545454545453,0.8937272723636362,1.780695015408776,0.125,35
11,Midwest League,A+,36,1.0,1.0,4.0,18.0,13.25,0.11111110999999999,0.785714284,3.14721207395196,0.05555556,36
11,Midwest League,A+,37,1.0,5.0,10.666666666666666,41.0,12.65,0.21951219,0.8571428566904762,2.739674675286019,0.12195122,37
11,Midwest League,A+,38,1.0,3.0,5.666666666666667,31.0,4.583333333333333,0.25806452,0.5909090904000001,1.9775711019799311,,38
11,Midwest League,A+,39,1.0,1.0,1.0,5.0,8.5,0.2,1.0,6.36,0.2,39
13,Northwest League,A+,19,3.0,28.0,113.66666666666666,487.0,23.035714285714285,0.160123202587269,0.7484694683024898,4.452393954850549,0.12584246684931505,19
